E_true_center_GeV,1122.018454301963,1412.537544622755,1778.279410038923,2238.721138568338,2818.382931264455,3548.133892335753,4466.835921509635,5623.41325190349,7079.45784384138,8912.509381337459,11220.18454301963,14125.37544622755,17782.79410038923,22387.21138568337,28183.82931264455,35481.33892335753,44668.35921509634,56234.1325190349,70794.57843841387,89125.09381337458
11220.18454301963,0,0,0,0,0.005270555165144062,0.01616303583977512,0.04638088545326775,0.07905832747716093,0.1243851018973999,0.1577652846099789,0.1669009135628953,0.1489810260014055,0.0910049191848208,0.07449051300070274,0.04181307097680956,0.02494729444834856,0.01194659170765987,0.006324666198172874,0,0
14125.37544622755,0,0,0,0,0,0.01722873900293255,0.04252199413489736,0.07074780058651027,0.1033724340175953,0.1499266862170088,0.156158357771261,0.1407624633431085,0.1114369501466276,0.07844574780058651,0.05425219941348974,0.03885630498533724,0.01759530791788856,0.008431085043988269,0,0
17782.79410038923,0,0,0,0,0.00590687977762335,0.01216122307157748,0.02988186240444753,0.05211952744961779,0.08756080611535788,0.1268241834607366,0.140722724113968,0.1448922863099374,0.1320361362056984,0.1000694927032662,0.06428075052119528,0.05142460041695622,0.02918693537178596,0.01216122307157748,0.005559416261292564,0
22387.21138568337,0,0,0,0,0.005407354001441961,0.009733237202595529,0.02523431867339582,0.04650324441240086,0.07822638788752703,0.09769286229271809,0.1243691420331651,0.1362653208363374,0.144196106705119,0.1189617880317231,0.08615717375630857,0.05875991348233597,0.03713049747656813,0.02018745493871665,0.007209805335255948,0
28183.82931264455,0,0,0,0,0,0.007293946024799417,0.0200583515681984,0.04266958424507659,0.06017505470459519,0.08825674690007294,0.1105032822757112,0.1323851203501094,0.1294675419401896,0.12509117432531,0.09555069292487235,0.08205689277899343,0.04741064916119621,0.03026987600291758,0.01568198395331875,0.006199854121079504
35481.33892335753,0,0,0,0,0.003875968992248062,0.007399577167019027,0.02149400986610289,0.03206483439041578,0.05496828752642706,0.07258632840028188,0.09548978153629316,0.1162790697674419,0.1293164200140944,0.1247357293868922,0.1109936575052854,0.08421423537702608,0.05778717406624383,0.04369274136715997,0.02431289640591966,0.01338971106412967
44668.35921509634,0,0,0,0,0,0.007604562737642586,0.0138264777048047,0.02834427929484964,0.04804701002419633,0.06291047355686138,0.08123055651572762,0.09574835810577255,0.1227099896301417,0.1268579329415831,0.1126857932941583,0.1009332872450743,0.06774974075354304,0.05945385413066021,0.03594884203249223,0.01693743518838576
56234.1325190349,0,0,0,0,0,0.005661712668082095,0.01203113941967445,0.02370842179759377,0.04777070063694268,0.05732484076433121,0.07183297947629158,0.09412597310686482,0.09483368719037509,0.1072186836518047,0.1167728237791932,0.1093418259023355,0.09164897381457891,0.06829440905874026,0.04529370134465676,0.02795470629865534
70794.57843841372,0,0,0,0,0,0.005772005772005772,0.01226551226551227,0.0202020202020202,0.03499278499278499,0.04978354978354978,0.06601731601731602,0.07142857142857142,0.08874458874458875,0.1075036075036075,0.1096681096681097,0.1064213564213564,0.1002886002886003,0.08152958152958154,0.06060606060606061,0.03715728715728716
89125.09381337458,0,0,0,0,0,0.004220893422441084,0.01371790362293352,0.02180794934927893,0.03622933520928596,0.0408019697502638,0.0531129088990503,0.06507210692930003,0.07527259936686599,0.088287020752726,0.09426661976785086,0.1065775589166374,0.1097432289834682,0.09461836088638761,0.07492085824832923,0.05592683784734435
